	01A	01D	01E	01F	01G	02A	02B	02C	02H	02I	02J	02K	02L	02M	02N	02O	03A	03B	03C	03D	03E	03F	03I	04B	04C	05C	05E	05F	05G	06A	07A	07B	07C	07D	08B	09A	10A	10B	10C	11A	11B	12A	12B	13B	13C	13D	14A	15A	16A	16C	16D	16E	16F	16G	16H	17B	17C	17G	17I	20B	20C
Staphylococcus edaphicus	4.6739224985751025e-05	0.0	0.0	5.977293117346219e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3190223511854802e-06	6.1945038821840756e-06	0.0	0.0	4.982853872060755e-05	3.795786053066075e-05	4.922874381959494e-05	6.209261734803633e-06	2.0779372280681927e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.716582963982526e-06	0.0	0.0	9.304092637749029e-05	0.0	0.0	0.0	0.0	8.155027939554933e-05	9.105134119137099e-05	8.87112298658775e-05	0.0	0.00013282060363801958	0.0	2.6799041843580642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.133054820490897e-05	0.0
Staphylococcus hsinchuensis	1.557974166191701e-05	0.0	0.0	7.115825139697879e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.793482341236534e-07	7.521897571223521e-06	0.0	0.0	4.727322904262768e-05	3.3192587996508535e-05	4.043789670895299e-05	8.011950625553075e-06	3.900689182513976e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.859095519385147e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0172963850477993e-05	3.938737793109869e-05	5.943652401013792e-05	0.0	0.0001391453942874491	0.0	2.841101428529978e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011003421883821903	0.0
Staphylococcus lloydii	2.6615392005774892e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.299778710181887e-05	2.4483641640988967e-05	2.8833978522905607e-05	5.007469140970672e-06	2.2966674626016868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.002412112181652e-06	0.0	0.0	6.20272842516602e-05	0.0	0.0	0.0	0.0	3.648301972958786e-05	3.273756087779631e-05	3.19360427517159e-05	0.0	0.0	0.0	1.4507751975472227e-05	8.215735204711117e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.478046369502122e-05	0.0
Staphylococcus shinii	7.14071492837863e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.793482341236534e-07	1.4158866016420745e-05	0.0	0.0	3.9607300008688054e-05	1.791085193871005e-05	2.461437190979747e-05	7.01045679735894e-06	2.952858166202169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2870352042899523e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010730299920467017	2.1995548714769397e-05	2.8387593557080796e-05	0.0	6.324790649429503e-05	0.0	1.6522717527621146e-05	0.0006592234487084507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.117278438885011e-05	0.0
Staphylococcus cohnii	3.0510327421254142e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.672830575360188e-07	1.1946543201355003e-05	0.0	0.0	2.9386061296768557e-05	2.1854525760077403e-05	2.2856202487669077e-05	1.4221212360356708e-05	3.426773674358072e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.001122586439155815	0.0	0.0	0.0	0.0	0.0	4.859095519385147e-06	0.0	0.0	0.0005078483898104678	0.0	0.0	0.0	0.0	5.064701562460432e-05	5.3198536426419006e-05	6.919475929538445e-05	0.0	0.0	0.0	5.420257335280596e-05	6.429705812382613e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001244649360629035	0.0
Staphylococcus gallinarum	5.063416040123028e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1720132262828933e-05	1.446013734501362e-05	1.687842645243255e-05	2.603883953304749e-06	1.0207410944896385e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000804037393884e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8757203786851607e-05	2.4553170658347233e-05	2.0403582869151823e-05	0.0	0.0	0.0	1.188829675767863e-05	0.00013859588084469187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012987645502216018	0.0
Staphylococcus agnetis	0.0001869568999430041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8466312916596722e-06	3.1857448536946676e-05	0.0	0.0	5.110619355959749e-05	1.0023504295975349e-05	1.4768623145878482e-05	1.8828083970049725e-05	6.817092309627229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7161809452855844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010472772722375809	8.644762169293088e-05	8.782411756721871e-05	0.0	0.0	0.0	2.559006251229129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.379966196044901e-05	0.0
Staphylococcus chromogenes	5.517825171928941e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2310875277731148e-06	2.123829902463112e-05	0.0	0.0	8.688052905131573e-05	1.1831021464102052e-05	1.4416989261452804e-05	1.402091359471788e-05	4.37460469066988e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.860301575475973e-06	0.0	0.0	5.4273873720202674e-05	0.0	0.0	0.0	0.0	3.691223172640654e-05	5.064091448284117e-05	5.500096251684405e-05	0.0	6.324790649429503e-05	0.0	9.047195329148653e-05	2.1432352707942043e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011724957745056126	0.0
Staphylococcus massiliensis	1.1684806246437756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1431527043607495e-06	9.336002279577429e-05	0.0	0.0	2.683075161878868e-05	8.708946355519565e-06	1.4065355377027126e-05	1.1216730875774304e-05	3.6090488698026506e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2870352042899523e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.575271980912084e-05	4.9106341316694465e-05	4.7904064127573844e-05	0.0	0.0008728211096212716	0.0	2.176162796320834e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010101502057279124	0.0
Staphylococcus lutrae	2.4667924298035265e-05	0.0	0.0	4.838761094994558e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.788716774585912e-05	1.39671781173427e-05	1.301045372375009e-05	3.20478025022123e-06	9.84286055400723e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.144522648887331e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0518891551433976e-05	4.5525670595685496e-05	5.943652401013792e-05	0.0	0.0	0.0	1.9948158966274314e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.838814300119234e-05	0.0
Staphylococcus auricularis	1.3632273954177383e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2776548389899372e-05	9.201905583190485e-06	1.2307185954898734e-05	3.0044814845824033e-06	9.113759772228915e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4291457409956314e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7168479872747227e-05	1.4834207272751453e-05	7.274320849001954e-05	0.0	0.0	0.0	8.261358763810573e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.034974647033676e-05	0.0
Staphylococcus carnosus	1.817636527223651e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.291755823276114e-06	0.0	0.0	2.683075161878868e-05	1.0352143781089296e-05	1.12522843016217e-05	1.281912100088492e-05	3.098678322557831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.859095519385147e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.888532786002195e-05	3.2226036489080745e-05	3.4597379647692225e-05	0.0	0.0	0.0	7.797916686816323e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010823037918513347	0.0
Staphylococcus coagulans	1.2983118051597507e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.530545068304431e-06	1.0197382648344667e-05	2.804182718943576e-06	9.84286055400723e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3734783898197782e-05	3.836432915366755e-05	2.8387593557080796e-05	0.0	7.589748779315405e-05	0.0	3.6269379938680568e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.231134993948118e-05	0.0
Staphylococcus equorum	0.0002784878822067665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.583962960406501e-05	0.0	0.0	3.8329645169698114e-05	7.394388415063782e-06	1.0197382648344667e-05	1.34200172978014e-05	3.353863596180241e-05	0.0	0.00012086929194768777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010348166398515688	0.0	0.0	2.858291481991263e-06	0.0	0.0	0.005454524308880369	0.0	0.0	0.0	0.0	3.133247576776369e-05	4.961786570541004e-05	6.121074860745546e-05	0.0	0.0	0.0	2.7000538398795533e-05	0.0004331121276396621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001767762860023847	0.0
Staphylococcus condimenti	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.636968445197224e-06	0.0	0.0	1.6609512906869185e-05	3.779354078810378e-06	9.142480995067631e-06	4.0059753127765374e-06	1.4582015635566266e-05	0.0	0.0	3.708345021242195e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.66111438027582e-05	2.35301218809161e-05	1.5080909077199174e-05	0.0	0.0	0.0	1.3903262309827551e-05	2.1432352707942043e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.576126542959343e-05	0.0
Staphylococcus hyicus	2.531708020061514e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.650329636875785e-06	1.4158866016420745e-05	0.0	0.0	0.00032069136458647425	7.558708157620756e-06	7.384311572939241e-06	8.7931158115445e-05	0.0001622249239456747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.574472427276847e-06	0.0	0.0	0.0	0.0	0.0	0.00016802769096347078	0.0	7.811658342099989e-05	0.0003718782305962175	0.0003610547055541214	0.0	0.00018341892883345562	0.0	1.8336186524555176e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016956092739004244	0.0
Staphylococcus ratti	2.5966236103195014e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.636968445197224e-06	0.0	0.0	1.6609512906869185e-05	6.572789702278918e-06	7.032677688513563e-06	5.207767906609498e-06	1.6769317980901204e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2866331855930106e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.442663930010975e-06	4.757176815054776e-05	6.653342239940812e-05	0.0	0.0	0.0	1.1686800202463739e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.740734126662013e-05	0.0
Staphylococcus debuckii	2.0123832979976137e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.272313306481296e-06	6.329409919662206e-06	2.603883953304749e-06	7.291007817783133e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1159511917285698e-05	2.148402432605383e-05	8.871122986587748e-06	0.0	0.0	0.0	8.664351874240358e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.379966196044901e-05	0.0
Staphylococcus rostri	3.245779512899377e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.915510732051026e-06	6.329409919662206e-06	0.0	4.37460469066988e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.857889463294321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2748235831390078e-05	2.4041646269631668e-05	1.3306684479881624e-05	0.0	0.0	0.0	1.9746662411059422e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.968447236788227e-05	0.0
Staphylococcus muscae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.154109899822766e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.957755366025513e-06	5.977776035236528e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.584239936373613e-06	6.138292664586808e-06	0.0	0.0	0.0	0.0	5.2389104355871935e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.050751028639562e-05	0.0
Staphylococcus pseudoxylosus	0.00022590625409779662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.258231761823134e-06	4.571240497533816e-06	2.0029876563882687e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6739267875928545e-05	1.534573166146702e-05	1.2419572181222849e-05	0.0	0.0	0.0	6.447889766876545e-06	7.679926387012566e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.313438785799452e-05	0.0
Mammaliicoccus sciuri	0.000255118269713891	0.0	0.0	0.0	0.0	0.0	0.0	4.081831389458321e-06	0.0001577184632655144	1.4418788113475501e-06	1.6170698589828142e-05	0.00018070606211241077	0.00581132957061469	0.006161225629044596	0.0	0.004984131526899745	1.4788776830127565e-05	0.0001237751273178387	0.002190267002260572	0.006832767976435463	0.0	0.022038500898461738	1.0595271489263414e-05	0.0	8.372492176952623e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.716582963982526e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5451631885472503e-05	8.798219485907759e-05	8.959834216453627e-05	0.0	0.0	0.0	7.677018753687387e-05	1.3395220442463777e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004210526315789474	0.0	0.0	0.0	3.0665274102454484e-05	0.0
Mammaliicoccus vitulinus	1.428142985675726e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.971836910683675e-06	5.62614215081085e-06	2.0029876563882687e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5720603150951947e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.721331965005488e-06	8.133237780577522e-05	7.895299458063097e-05	0.0	0.0	0.0	1.188829675767863e-05	2.500441149259905e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacillus velezensis	1.1684806246437756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.23006867250681e-06	5.62614215081085e-06	5.007469140970672e-06	5.832806254226506e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.430351797086458e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.871875926829656e-06	1.6880304827613723e-05	1.8629358271834272e-05	0.0	0.0	0.0	6.044896656446762e-06	2.30397791610377e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus agalactiae	0.0	0.0	0.0	0.0002083513600903539	0.0010455438431579273	0.0009738544697931069	0.001326445043783422	0.004219738978545019	0.0	0.003231340533655569	0.0010542252209691187	0.0	0.003067164350807144	0.0	0.0	0.0	0.00019931984772160818	5.590978762368282e-05	0.0001974945829198833	0.009443677875983603	0.0	0.0	0.0	0.0	0.007284068193948781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium diphtheriae	0.0	0.0	0.0	0.0	0.0	0.00031408450862376925	4.771385049580655e-05	0.00012391273860855615	0.00025049402989228757	1.432867068776628e-05	4.520840465973459e-05	0.0	7.521897571223521e-06	0.0	0.0	0.0	7.345092492296691e-05	1.336208760817577e-05	3.665467411190532e-05	5.46825586333735e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.857889463294321e-06	0.0	0.0	0.0	0.0004460617443361897	0.0003766220426610059	0.0	0.0	0.0	0.0	0.00017476112283577866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003810743247362966	0.0004802785615657081	0.0	0.00018832898383061152	0.0013188140207408662	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium aurimucosum	6.4915590257987535e-06	0.0	0.0	0.0	0.0	7.074119933763138e-05	1.0139193230358891e-05	7.055737116063669e-05	0.0	0.0	1.6170698589828142e-05	0.0	2.2123228150657415e-05	0.0	0.0	0.0	1.57746952854694e-05	3.5163388442567814e-06	5.1877380300456164e-05	6.561907036004819e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4434371984055879e-05	0.0	0.0	8.528751584603277e-05	0.00016433853738701725	0.0	0.0001568258448992394	0.0	0.0	5.6267682758712414e-06	0.00012863128330552236	0.0	0.0	0.0002811776381078399	0.0	0.0	0.00021100508756711133	0.001048126473927854	0.00015242972989451862	0.00045026115146785137	0.0	0.00017487691355699643	0.002886560808448884	0.0	0.00016829159984500203	0.0004829433200158054	0.0	0.0	0.0
Auritidibacter ignavus	0.0	0.0	0.0	0.0	0.0	1.2672459745289976e-05	0.0	0.0004115360718728871	0.0	4.0823193846277516e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.79343562346854e-06	9.142480995067631e-06	2.9644217314546376e-05	2.0779372280681927e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia sp. FDAARGOS_506	0.0	0.0	0.0	0.0	0.0	9.239666852262058e-05	5.129238928299204e-05	0.002759318019273825	0.00012060823661480512	0.0001469815213317409	0.0002448208990804089	0.003145340698636896	6.636968445197224e-06	0.0	0.0008789128524102495	0.0	4.8802963539420964e-05	7.665618680479783e-05	0.00013259778285290338	7.801378365027951e-05	0.0	0.00019339086711630044	0.0022130873323198954	0.0	7.849211415893084e-05	0.00023193399821079487	0.001197425535099536	0.0008321503744676685	0.0	4.160066893875654e-06	5.231637902170274e-06	0.0	0.0037853783241751293	0.0	0.0012201631968275757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001113275814082939	0.0	0.0
Serratia sp. NGAS9	0.0	0.0	0.0	0.0	0.0	2.3099167130655144e-05	0.0	0.0012435007768599813	0.0	5.884667898812189e-05	7.494162464748311e-05	0.0014593663293516151	0.0	0.0	0.0	0.0	1.0352143781089296e-05	3.235031736716239e-05	4.1862442018514815e-05	3.827779104336145e-05	0.0	0.0	0.0008856322556088056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011621813165776475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia sp. 1D1416	0.0	0.0	0.0	0.0	0.0	7.539311494033277e-06	0.0	0.0002533651055313772	0.0	1.3247261579255617e-05	1.5301306192525556e-05	0.00027541186692752823	0.0	0.0	0.0	0.0	5.915510732051026e-06	1.0197382648344667e-05	1.4221212360356708e-05	8.74920938133976e-06	0.0	0.0	0.00018197378782809913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010532804111137805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia sp. SCBI	0.0	0.0	0.0	0.0	0.0	1.9730538590767938e-05	3.161042595347184e-05	0.0010755625711222675	0.0	4.731164849734149e-05	7.372447529125949e-05	0.0011549359706980063	0.0	0.0	0.0	0.0	7.723027900177728e-06	1.4768623145878482e-05	6.469650130134107e-05	2.260212423512771e-05	0.0	0.0	0.000750542544120697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023828146939620163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia entomophila	0.0	0.0	0.0	0.0	0.0	5.341682398964002e-05	3.220684908466942e-05	0.0019228341438198304	0.0	9.750705461737808e-05	0.0001690098820356232	0.0021182619611804687	0.0	0.0	0.0	0.0	2.1854525760077403e-05	5.9777760352365285e-05	0.00010475625442910646	5.650531058781928e-05	0.0	0.00012892724474420028	0.0014732725005820778	0.0	0.0	0.0	0.0	0.0	0.0	2.8600459895395117e-06	0.0	0.0	0.0023465143921407275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.394161684240005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia proteamaculans	0.0	0.0	0.0	0.0	0.0	3.2242587453206144e-05	1.4910578279939546e-05	0.0010818310978989356	0.0	5.542221681117146e-05	9.076456627839023e-05	0.0011765679372574482	0.0	0.0	0.0	0.0	9.694864810861404e-06	2.7075809100777216e-05	5.928843462909275e-05	2.3695775407795182e-05	0.0	0.0	0.0007855069400352664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001462016093038531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia odorifera	0.0	0.0	0.0	0.0	0.0	2.1174236536433883e-05	1.1332039492754056e-05	0.0006025074690225443	0.0	3.370391721524899e-05	5.025088056408961e-05	0.0006839570565013776	0.0	0.0	0.0	0.0	5.751190989494053e-06	1.3713721492601448e-05	3.004481484582403e-05	2.0779372280681927e-05	0.0	0.0	0.0004443391980809844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009878255361761806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2502205746299526e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia nevei	0.0	0.0	0.0	0.0	0.0	0.0001252808995072338	0.0	0.002144273496697944	0.0	0.0001173328882734069	0.0001890059071735827	0.00245364537767523	0.0	0.0	0.0	0.0	4.3216092292483884e-05	4.50091372064868e-05	0.0001043556568978288	4.9943403551814455e-05	0.0	0.0	0.0017217316170053047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001470342220364502	0.002741101531229621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia inhibens	0.0	0.0	0.0	0.0	0.0	1.4918212105214782e-05	8.946346967963728e-06	0.0005603771378956352	0.0	3.100039444397233e-05	4.399125530351097e-05	0.0006087727824838052	0.0	0.0	0.0	0.0	7.723027900177728e-06	1.0549016532770345e-05	2.303435804846509e-05	1.6040217199122893e-05	0.0	0.0	0.0004389091214427369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5728133961759663e-05	0.0006837033224923101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5183014431831902e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia grimesii	0.0	0.0	0.0	0.0	0.0	9.143420322550994e-06	0.0	0.0003586180435024096	0.0	1.7482780587589046e-05	2.990709846720904e-05	0.00036879864939146024	0.0	0.0	0.0	0.0	2.957755366025513e-06	8.439213226216275e-06	1.6224200016744977e-05	8.020108599561447e-06	0.0	0.0	0.0002603787968486484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2427113205865544e-06	0.0007614488508024725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia aquatilis	0.0	0.0	0.0	0.0	0.0	4.491504719849611e-06	0.0	0.00018134993744593395	0.0	1.0904208510815848e-05	1.947438969957798e-05	0.00019671019997346127	0.0	0.0	0.0	0.0	2.300476395797621e-06	6.329409919662206e-06	9.213743219386037e-06	7.65555820867229e-06	0.0	0.0	0.00013085160289240315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002652494495287892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2146764464873444e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
